id,year,round,date,time,racestarttime,grandPrixId,officialName,qualifyingFormat,sprintQualifyingFormat,circuitId,circuitType,direction,courseLength,turns,laps,distance,scheduledLaps,scheduledDistance,driversChampionshipDecider,constructorsChampionshipDecider,preQualifyingDate,preQualifyingTime,freePractice1Date,freePractice1Time,freePractice2Date,freePractice2Time,freePractice3Date,freePractice3Time,freePractice4Date,freePractice4Time,qualifying1Date,qualifying1Time,qualifying2Date,qualifying2Time,qualifyingDate,qualifyingTime,sprintQualifyingDate,sprintQualifyingTime,sprintRaceDate,sprintRaceTime,warmingUpDate,warmingUpTime
1136,2025,11,6/29/2025,13:00,6/29/2025 13:00,austria,Formula 1 MSC Cruises Austrian Grand Prix 2025,KNOCKOUT,,spielberg,RACE,CLOCKWISE,4.318,10,71,306.452,,,FALSE,FALSE,,,6/27/2025,11:30,6/27/2025,15:00,6/28/2025,10:30,,,,,,,6/28/2025,14:00,,,,,,
1137,2025,12,7/6/2025,14:00,7/6/2025 14:00,great-britain,Formula 1 Qatar Airways British Grand Prix 2025,KNOCKOUT,,silverstone,RACE,CLOCKWISE,5.891,18,52,306.198,,,FALSE,FALSE,,,7/4/2025,11:30,7/4/2025,15:00,7/5/2025,10:30,,,,,,,7/5/2025,14:00,,,,,,
1138,2025,13,7/27/2025,13:00,7/27/2025 13:00,belgium,Formula 1 Moët & Chandon Belgian Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,spa-francorchamps,RACE,CLOCKWISE,7.004,19,44,308.052,,,FALSE,FALSE,,,7/25/2025,10:30,,,,,,,,,,,7/26/2025,14:00,7/25/2025,14:30,7/26/2025,10:00,,
1139,2025,14,8/3/2025,13:00,8/3/2025 13:00,hungary,Formula 1 Lenovo Hungarian Grand Prix 2025,KNOCKOUT,,hungaroring,RACE,CLOCKWISE,4.381,14,70,306.63,,,FALSE,FALSE,,,8/1/2025,11:30,8/1/2025,15:00,8/2/2025,10:30,,,,,,,8/2/2025,14:00,,,,,,
1140,2025,15,8/31/2025,13:00,8/31/2025 13:00,netherlands,Formula 1 Heineken Dutch Grand Prix 2025,KNOCKOUT,,zandvoort,RACE,CLOCKWISE,4.259,14,72,306.587,,,FALSE,FALSE,,,8/29/2025,10:30,8/29/2025,14:00,8/30/2025,9:30,,,,,,,8/30/2025,13:00,,,,,,
1141,2025,16,9/7/2025,13:00,9/7/2025 13:00,italy,Formula 1 Pirelli Gran Premio d'Italia 2025,KNOCKOUT,,monza,RACE,CLOCKWISE,5.793,11,53,306.72,,,FALSE,FALSE,,,9/5/2025,11:30,9/5/2025,15:00,9/6/2025,10:30,,,,,,,9/6/2025,14:00,,,,,,
1142,2025,17,9/21/2025,11:00,9/21/2025 11:00,azerbaijan,Formula 1 Qatar Airways Azerbaijan Grand Prix 2025,KNOCKOUT,,baku,STREET,ANTI_CLOCKWISE,6.003,20,51,306.049,,,FALSE,FALSE,,,9/19/2025,8:30,9/19/2025,12:00,9/20/2025,8:30,,,,,,,9/20/2025,12:00,,,,,,
1143,2025,18,10/5/2025,12:00,10/5/2025 12:00,singapore,Formula 1 Singapore Airlines Singapore Grand Prix 2025,KNOCKOUT,,marina-bay,STREET,ANTI_CLOCKWISE,4.94,19,62,306.143,,,FALSE,FALSE,,,10/3/2025,9:30,10/3/2025,13:00,10/4/2025,9:30,,,,,,,10/4/2025,13:00,,,,,,
1144,2025,19,10/19/2025,19:00,10/19/2025 19:00,united-states,Formula 1 MSC Cruises United States Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,austin,RACE,ANTI_CLOCKWISE,5.513,20,56,308.405,,,FALSE,FALSE,,,10/17/2025,17:30,,,,,,,,,,,10/18/2025,21:00,10/17/2025,21:30,10/18/2025,17:00,,
1145,2025,20,10/26/2025,20:00,10/26/2025 20:00,mexico,Formula 1 Gran Premio de la Ciudad de México 2025,KNOCKOUT,,mexico-city,RACE,CLOCKWISE,4.304,17,71,305.354,,,FALSE,FALSE,,,10/24/2025,18:30,10/24/2025,22:00,10/25/2025,17:30,,,,,,,10/25/2025,21:00,,,,,,
1146,2025,21,11/9/2025,17:00,11/9/2025 17:00,sao-paulo,Formula 1 MSC Cruises Grande Prêmio de São Paulo 2025,KNOCKOUT,SPRINT_SHOOTOUT,interlagos,RACE,ANTI_CLOCKWISE,4.309,15,71,305.879,,,FALSE,FALSE,,,11/7/2025,14:30,,,,,,,,,,,11/8/2025,18:00,11/7/2025,18:30,11/8/2025,14:00,,
1147,2025,22,11/22/2025,4:00,11/22/2025 4:00,las-vegas,Formula 1 Heineken Las Vegas Grand Prix 2025,KNOCKOUT,,las-vegas,STREET,ANTI_CLOCKWISE,6.201,17,50,309.958,,,FALSE,FALSE,,,11/20/2025,0:30,11/20/2025,4:00,11/21/2025,0:30,,,,,,,11/21/2025,4:00,,,,,,
1148,2025,23,11/30/2025,16:00,11/30/2025 16:00,qatar,Formula 1 Qatar Airways Qatar Grand Prix 2025,KNOCKOUT,SPRINT_SHOOTOUT,lusail,RACE,CLOCKWISE,5.419,16,57,308.611,,,FALSE,FALSE,,,11/28/2025,13:30,,,,,,,,,,,11/29/2025,18:00,11/28/2025,17:30,11/29/2025,14:00,,
1149,2025,24,12/7/2025,13:00,12/7/2025 13:00,abu-dhabi,Formula 1 Etihad Airways Abu Dhabi Grand Prix 2025,KNOCKOUT,,yas-marina,RACE,ANTI_CLOCKWISE,5.281,16,58,306.183,,,FALSE,FALSE,,,12/5/2025,9:30,12/5/2025,13:00,12/6/2025,10:30,,,,,,,12/6/2025,14:00,,,,,,
